state,area,California,155779.220000
-120.221287,34.010367
-120.208478,34.005655
-120.195780,34.004284
-120.167306,34.008219
-120.151663,34.018126
-120.147647,34.024831
-120.140362,34.025974
-120.135853,34.026087
-120.115058,34.019866
-120.090182,34.019806
-120.073609,34.024477
-120.062778,34.031161
-120.061953,34.033976
-120.057637,34.037340
-120.055107,34.037729
-120.043259,34.035806
-120.044004,34.024820
-120.047798,34.021227
-120.050382,34.013331
-120.048926,34.009898
-120.046575,34.000002
-120.041311,33.994507
-120.025653,33.985553
-120.011123,33.979894
-120.003815,33.979547
-119.984316,33.983948
-119.978876,33.983081
-119.979913,33.969623
-119.976857,33.956693
-119.971141,33.950401
-119.970260,33.944359
-119.973691,33.942481
-120.000960,33.941554
-120.017715,33.936366
-120.046881,33.919597
-120.048315,33.917625
-120.048611,33.915775
-120.049682,33.914563
-120.077793,33.908886
-120.098601,33.907853
-120.105489,33.904280
-120.109137,33.899129
-120.121817,33.895712
-120.168974,33.919090
-120.179049,33.927994
-120.189840,33.947703
-120.192339,33.950266
-120.198602,33.952211
-120.200085,33.956904
-120.209372,33.972376
-120.224461,33.989059
-120.248484,33.999329
-118.500212,33.449592
-118.499669,33.447879
-118.485570,33.446213
-118.477646,33.448392
-118.445812,33.428907
-118.423576,33.427258
-118.382037,33.409883
-118.370323,33.409285
-118.368301,33.407110
-118.365094,33.388374
-118.324460,33.348782
-118.316083,33.342928
-118.310213,33.335795
-118.303174,33.320264
-118.305084,33.310323
-118.316787,33.301137
-118.325244,33.299075
-118.343249,33.305234
-118.360332,33.315330
-118.374768,33.320065
-118.402941,33.320901
-118.440047,33.318638
-118.456309,33.321820
-118.465368,33.326056
-118.481886,33.344123
-118.488770,33.356649
-118.482609,33.369914
-118.478465,33.386320
-118.484949,33.412131
-118.488750,33.419826
-118.503952,33.424234
-118.515914,33.422417
-118.516267,33.425075
-118.523230,33.430733
-118.537380,33.434608
-118.558715,33.433419
-118.563442,33.434381
-118.570927,33.439351
-118.575901,33.448261
-118.593969,33.467198
-118.601185,33.469853
-118.604030,33.476540
-118.603375,33.478098
-118.598783,33.477939
-118.585936,33.473819
-118.544530,33.474119
-118.530702,33.468071
-118.500212,33.449592
-119.543842,33.280329
-119.532941,33.284728
-119.528141,33.284929
-119.505040,33.272829
-119.482780,33.263973
-119.465717,33.259239
-119.458466,33.254661
-119.429559,33.228167
-119.444269,33.219190
-119.464725,33.215432
-119.476029,33.215520
-119.500684,33.220569
-119.511659,33.223027
-119.517514,33.226737
-119.545872,33.233406
-119.564971,33.247440
-119.565641,33.250029
-119.566014,33.252639
-119.570642,33.257729
-119.578942,33.278628
-119.562042,33.271129
-119.555242,33.273429
-119.547642,33.280328
-119.543842,33.280329
-118.524531,32.895488
-118.535823,32.906280
-118.551134,32.945155
-118.560887,32.957891
-118.573522,32.969183
-118.586928,33.008281
-118.596037,33.015357
-118.606559,33.014690
-118.605534,33.030999
-118.594033,33.035951
-118.575160,33.033961
-118.569013,33.029151
-118.564445,33.024914
-118.564527,33.018637
-118.559171,33.006291
-118.540069,32.980933
-118.529228,32.970921
-118.496811,32.933847
-118.485288,32.923545
-118.479039,32.920363
-118.460623,32.909510
-118.446771,32.895424
-118.369984,32.839273
-118.353504,32.821962
-118.356541,32.817311
-118.360530,32.819921
-118.379968,32.824545
-118.387375,32.825327
-118.394565,32.823978
-118.401268,32.820338
-118.425634,32.800595
-118.429430,32.805429
-118.428372,32.806872
-118.444920,32.820593
-118.476074,32.841754
-118.487908,32.844590
-118.496298,32.851572
-118.506902,32.868503
-118.508095,32.871321
-118.507193,32.876264
-118.524641,32.893175
-118.524531,32.895488
-120.462580,34.042627
-120.440248,34.036918
-120.418768,34.052093
-120.415287,34.054960
-120.411314,34.052869
-120.403613,34.050442
-120.396188,34.050187
-120.390906,34.051994
-120.374211,34.062658
-120.368813,34.067780
-120.368584,34.071214
-120.370176,34.074907
-120.368278,34.076465
-120.362251,34.073056
-120.354982,34.059256
-120.360290,34.055820
-120.358608,34.050235
-120.346946,34.046576
-120.331161,34.049097
-120.319032,34.041979
-120.313175,34.036576
-120.302122,34.023574
-120.304543,34.021171
-120.317052,34.018837
-120.347706,34.020114
-120.355320,34.017914
-120.357930,34.015029
-120.375143,34.018775
-120.409368,34.032198
-120.415225,34.032245
-120.419021,34.028949
-120.427408,34.025425
-120.454134,34.028081
-120.459635,34.031537
-120.465329,34.038448
-120.462580,34.042627
-119.422972,34.004368
-119.427589,34.006445
-119.437734,34.010000
-119.441116,34.012426
-119.441226,34.014075
-119.433912,34.015975
-119.421376,34.015012
-119.411317,34.008005
-119.396251,34.005918
-119.389983,34.006099
-119.366591,34.016785
-119.357462,34.015919
-119.376396,34.010551
-119.391551,34.002505
-119.414528,34.004994
-119.422972,34.004368
-117.124862,32.534156
-117.133363,32.575625
-117.132963,32.597054
-117.136664,32.618754
-117.139464,32.627054
-117.159865,32.660652
-117.168866,32.671952
-117.180366,32.681652
-117.192967,32.687751
-117.196767,32.688851
-117.213068,32.687751
-117.223868,32.683051
-117.236239,32.671353
-117.237294,32.667489
-117.243738,32.662677
-117.246069,32.669352
-117.255169,32.700051
-117.257570,32.726050
-117.255370,32.745449
-117.252570,32.752949
-117.254970,32.786948
-117.261070,32.803148
-117.280971,32.822247
-117.282170,32.839547
-117.281170,32.843047
-117.273870,32.851447
-117.264970,32.848947
-117.260670,32.852647
-117.256170,32.859447
-117.251670,32.874346
-117.254470,32.900146
-117.260470,32.931245
-117.280770,33.012343
-117.293370,33.034642
-117.309771,33.074540
-117.315278,33.093504
-117.328359,33.121842
-117.362572,33.168437
-117.391480,33.202762
-117.401926,33.213598
-117.445583,33.268517
-117.469794,33.296417
-117.505650,33.334063
-117.547693,33.365491
-117.571722,33.378988
-117.595880,33.386629
-117.607905,33.406317
-117.631682,33.430528
-117.645582,33.440728
-117.684584,33.461927
-117.689284,33.460155
-117.691984,33.456627
-117.691384,33.454028
-117.715349,33.460556
-117.726486,33.483427
-117.761387,33.516326
-117.784888,33.541525
-117.801288,33.546324
-117.814188,33.552224
-117.840289,33.573523
-117.876790,33.592322
-117.899790,33.599622
-117.927091,33.605521
-117.940591,33.620021
-118.000593,33.654319
-118.029694,33.676418
-118.064895,33.711018
-118.088896,33.729817
-118.101097,33.734117
-118.132698,33.753217
-118.156900,33.760317
-118.175500,33.763617
-118.180831,33.763072
-118.187701,33.749218
-118.183700,33.736118
-118.181367,33.717367
-118.207476,33.716905
-118.258687,33.703741
-118.277208,33.707091
-118.297104,33.708319
-118.317205,33.712818
-118.354705,33.732317
-118.360505,33.736817
-118.385006,33.741417
-118.396606,33.735917
-118.411211,33.741985
-118.428407,33.774715
-118.423407,33.782015
-118.405007,33.800215
-118.394307,33.804315
-118.391507,33.815415
-118.392107,33.840915
-118.412708,33.883913
-118.442410,33.940312
-118.460611,33.969111
-118.484212,33.997710
-118.502813,34.015509
-118.519514,34.027509
-118.543115,34.038508
-118.569235,34.041640
-118.603572,34.039048
-118.609652,34.036424
-118.668358,34.038887
-118.675430,34.037479
-118.679366,34.033255
-118.706215,34.029383
-118.732391,34.032743
-118.744952,34.032103
-118.783433,34.021543
-118.787094,34.019545
-118.805114,34.001239
-118.821579,34.013959
-118.840380,34.027527
-118.854653,34.034215
-118.896159,34.039207
-118.928048,34.045847
-118.938081,34.043383
-118.954722,34.048167
-118.977751,34.059822
-118.996980,34.065943
-119.004644,34.066231
-119.037494,34.083111
-119.069959,34.090470
-119.088536,34.098310
-119.098216,34.099334
-119.109784,34.094566
-119.130169,34.100102
-119.188640,34.139005
-119.203140,34.144505
-119.211241,34.144905
-119.216441,34.146105
-119.227743,34.161728
-119.237142,34.175804
-119.257043,34.213304
-119.265927,34.234609
-119.270144,34.252903
-119.278644,34.266902
-119.290945,34.274902
-119.302131,34.272761
-119.313034,34.275689
-119.337475,34.290576
-119.349187,34.304383
-119.370356,34.319486
-119.375780,34.321118
-119.388249,34.317398
-119.390449,34.318198
-119.427770,34.353016
-119.431066,34.355297
-119.435888,34.355839
-119.461036,34.374064
-119.472678,34.375628
-119.510655,34.386295
-119.536957,34.395495
-119.559459,34.413395
-119.616862,34.420995
-119.638864,34.415696
-119.648664,34.417396
-119.671866,34.416096
-119.688167,34.412497
-119.684666,34.408297
-119.691749,34.403154
-119.709067,34.395397
-119.729369,34.395897
-119.745470,34.402898
-119.785871,34.415997
-119.794771,34.417597
-119.835771,34.415796
-119.853771,34.407996
-119.873971,34.408795
-119.925227,34.433931
-119.956433,34.435288
-119.971951,34.444641
-120.008077,34.460447
-120.038828,34.463434
-120.050682,34.461651
-120.088591,34.460208
-120.097212,34.461809
-120.118411,34.469927
-120.141165,34.473405
-120.183505,34.470372
-120.225498,34.470587
-120.238002,34.468098
-120.257770,34.467451
-120.283001,34.468354
-120.295051,34.470623
-120.299169,34.469731
-120.301822,34.467077
-120.341369,34.458789
-120.441975,34.451512
-120.451425,34.447094
-120.471376,34.447846
-120.476610,34.475131
-120.480372,34.481059
-120.490523,34.490075
-120.511421,34.522953
-120.524776,34.531291
-120.581293,34.556959
-120.608355,34.556656
-120.612005,34.553564
-120.622575,34.554017
-120.637805,34.566220
-120.645739,34.581035
-120.640244,34.604406
-120.625127,34.634489
-120.601970,34.692095
-120.600450,34.704640
-120.601672,34.709721
-120.614852,34.730709
-120.626320,34.738072
-120.637415,34.755895
-120.622970,34.793300
-120.616296,34.816308
-120.609898,34.842751
-120.610266,34.858180
-120.616325,34.866739
-120.639283,34.880413
-120.642212,34.894145
-120.647328,34.901133
-120.662889,34.901183
-120.670835,34.904115
-120.639990,35.002963
-120.633570,35.033085
-120.629931,35.061515
-120.629583,35.078362
-120.630957,35.101941
-120.635787,35.123805
-120.644311,35.139616
-120.651134,35.147768
-120.662475,35.153357
-120.667994,35.152030
-120.675074,35.153061
-120.686974,35.160708
-120.698906,35.171192
-120.704203,35.173206
-120.714185,35.175998
-120.734231,35.178472
-120.748870,35.177795
-120.754823,35.174701
-120.756862,35.169208
-120.756086,35.160459
-120.760492,35.159710
-120.778998,35.168897
-120.786076,35.177666
-120.805258,35.184973
-120.846674,35.204429
-120.856047,35.206487
-120.873046,35.225688
-120.896790,35.247877
-120.896876,35.253990
-120.889354,35.277819
-120.879570,35.294184
-120.867200,35.327154
-120.862684,35.346776
-120.862133,35.360763
-120.866099,35.393045
-120.869209,35.403276
-120.884757,35.430196
-120.896862,35.442243
-120.907937,35.449069
-120.946546,35.446715
-120.950742,35.448020
-120.955863,35.453743
-120.969436,35.460197
-120.976122,35.459028
-121.003359,35.460710
-121.025621,35.484598
-121.053080,35.507530
-121.059913,35.509671
-121.101595,35.548814
-121.126027,35.593058
-121.133556,35.600455
-121.143561,35.606046
-121.166712,35.635399
-121.188897,35.643138
-121.195291,35.640734
-121.251034,35.656641
-121.272322,35.666711
-121.284731,35.662508
-121.284973,35.674109
-121.289794,35.689428
-121.296473,35.696824
-121.304583,35.701794
-121.314632,35.713310
-121.315786,35.752520
-121.326319,35.757531
-121.324918,35.769347
-121.332449,35.783106
-121.356737,35.804187
-121.388053,35.823483
-121.406823,35.844623
-121.413146,35.855316
-121.426955,35.860103
-121.439584,35.866950
-121.462264,35.885618
-121.461227,35.896906
-121.463452,35.904416
-121.472435,35.919890
-121.486200,35.970348
-121.503112,36.000299
-121.511590,36.006598
-121.531876,36.014368
-121.553716,36.019798
-121.569612,36.021539
-121.574602,36.025156
-121.590395,36.050363
-121.589183,36.053775
-121.592853,36.065062
-121.606845,36.072065
-121.618672,36.087767
-121.622009,36.099695
-121.629634,36.114452
-121.680145,36.165818
-121.717176,36.195146
-121.779851,36.227407
-121.797059,36.234211
-121.806979,36.232907
-121.813734,36.234235
-121.826425,36.241860
-121.835785,36.250748
-121.839350,36.260478
-121.851967,36.277831
-121.874797,36.289064
-121.888491,36.302810
-121.896760,36.304938
-121.899642,36.302674
-121.902729,36.306379
-121.894714,36.317806
-121.892917,36.340428
-121.905446,36.358269
-121.902669,36.363901
-121.901813,36.381879
-121.903195,36.393603
-121.905657,36.398206
-121.914378,36.404344
-121.917463,36.414809
-121.914740,36.425890
-121.925500,36.453918
-121.937205,36.472488
-121.941600,36.485602
-121.939216,36.496896
-121.938763,36.506423
-121.943678,36.511802
-121.953884,36.517757
-121.954915,36.523084
-121.949072,36.523256
-121.944666,36.521861
-121.928769,36.523147
-121.925937,36.525173
-121.932508,36.559935
-121.942533,36.566435
-121.949659,36.567602
-121.951460,36.564009
-121.957335,36.564482
-121.972594,36.573370
-121.978592,36.580488
-121.970427,36.582754
-121.964059,36.590571
-121.959695,36.608959
-121.941666,36.618059
-121.938551,36.633908
-121.936430,36.636746
-121.929666,36.636959
-121.923866,36.634559
-121.890164,36.609259
-121.889064,36.601759
-121.886764,36.601459
-121.871364,36.604559
-121.860604,36.611136
-121.842263,36.630059
-121.831995,36.644856
-121.825052,36.657207
-121.814462,36.682858
-121.807062,36.714157
-121.805643,36.750239
-121.788278,36.803994
-121.791544,36.815186
-121.809363,36.848654
-121.827664,36.879353
-121.862266,36.931552
-121.880167,36.950151
-121.894667,36.961851
-121.906468,36.968950
-121.930069,36.978150
-121.939470,36.978050
-121.951670,36.971450
-121.972771,36.954151
-121.975871,36.954051
-121.983896,36.958727
-122.012373,36.964550
-122.023373,36.962150
-122.027174,36.951150
-122.050122,36.948523
-122.066421,36.948271
-122.105976,36.955951
-122.140578,36.974950
-122.155078,36.980850
-122.186879,37.003450
-122.206180,37.013949
-122.252181,37.059448
-122.260481,37.072548
-122.284882,37.101747
-122.306139,37.116383
-122.313907,37.118161
-122.322971,37.115460
-122.330463,37.115338
-122.337071,37.117382
-122.338856,37.120854
-122.337085,37.130795
-122.337833,37.135936
-122.344029,37.144099
-122.359791,37.155574
-122.361790,37.163593
-122.367085,37.172817
-122.379270,37.181128
-122.390599,37.182988
-122.397065,37.187249
-122.405073,37.195791
-122.407181,37.219465
-122.408982,37.225258
-122.415822,37.232839
-122.419113,37.241470
-122.418452,37.248521
-122.411686,37.265844
-122.401323,37.337009
-122.400850,37.359225
-122.409258,37.374805
-122.423286,37.392542
-122.443687,37.435941
-122.445987,37.461541
-122.452087,37.480540
-122.467888,37.498140
-122.472388,37.500540
-122.485888,37.494641
-122.493789,37.492341
-122.499289,37.495341
-122.516689,37.521340
-122.519533,37.537302
-122.516589,37.544939
-122.514789,37.546139
-122.513688,37.552239
-122.518088,37.576138
-122.517187,37.590637
-122.501386,37.599637
-122.496786,37.612136
-122.494085,37.644035
-122.496784,37.686433
-122.506483,37.723731
-122.511983,37.771130
-122.514483,37.780829
-122.505310,37.788312
-122.492883,37.787929
-122.485783,37.790629
-122.478083,37.810828
-122.470336,37.808671
-122.463793,37.804653
-122.425942,37.810979
-122.407452,37.811441
-122.398139,37.805630
-122.385323,37.790724
-122.378780,37.752203
-122.367580,37.740214
-122.375854,37.734979
-122.370094,37.732331
-122.367697,37.734943
-122.365478,37.734621
-122.356784,37.729505
-122.361749,37.715010
-122.370411,37.717572
-122.377251,37.714557
-122.378599,37.708634
-122.390674,37.708640
-122.393190,37.707531
-122.387626,37.679060
-122.374291,37.662206
-122.375600,37.652389
-122.377890,37.650425
-122.387381,37.648462
-122.386072,37.637662
-122.365455,37.626208
-122.355310,37.615736
-122.358583,37.611155
-122.370364,37.614427
-122.373309,37.613773
-122.378545,37.605592
-122.360219,37.592501
-122.317676,37.590865
-122.315385,37.587265
-122.315713,37.583666
-122.305895,37.575484
-122.262698,37.572866
-122.251898,37.566321
-122.244372,37.558140
-122.214264,37.538505
-122.196593,37.537196
-122.194957,37.522469
-122.168449,37.504143
-122.155686,37.501198
-122.149632,37.502671
-122.140142,37.507907
-122.130979,37.503652
-122.127706,37.500053
-122.111344,37.507580
-122.111998,37.528851
-122.128688,37.560594
-122.133924,37.562885
-122.137524,37.567467
-122.144396,37.581866
-122.147014,37.588411
-122.145378,37.600846
-122.146360,37.607391
-122.152905,37.640771
-122.163049,37.667933
-122.170904,37.676114
-122.179085,37.680041
-122.197411,37.692804
-122.203971,37.697769
-122.213774,37.698695
-122.221628,37.705567
-122.246826,37.721930
-122.255989,37.735674
-122.257953,37.739601
-122.257134,37.745001
-122.252226,37.747619
-122.244938,37.750294
-122.243947,37.751779
-122.271905,37.761508
-122.275408,37.767350
-122.286139,37.769458
-122.293996,37.770416
-122.304345,37.774632
-122.318909,37.779040
-122.330790,37.783830
-122.331748,37.796052
-122.335675,37.799652
-122.333711,37.809797
-122.323567,37.823214
-122.317676,37.826814
-122.306222,37.827469
-122.303931,37.830087
-122.302981,37.836497
-122.315913,37.836812
-122.314195,37.842311
-122.303884,37.840249
-122.302852,37.848154
-122.308352,37.862934
-122.316944,37.858809
-122.325193,37.874276
-122.318663,37.875307
-122.313164,37.870151
-122.310414,37.870495
-122.311445,37.879775
-122.326912,37.888712
-122.326912,37.892492
-122.311101,37.890430
-122.315570,37.896961
-122.323131,37.894555
-122.326568,37.896617
-122.323730,37.905845
-122.334530,37.908791
-122.357110,37.908791
-122.362346,37.904209
-122.367582,37.903882
-122.378709,37.905191
-122.385908,37.908136
-122.389181,37.910100
-122.390490,37.922535
-122.395071,37.927117
-122.401289,37.928426
-122.413725,37.937262
-122.417371,37.943513
-122.430087,37.963115
-122.429760,37.965405
-122.415361,37.963115
-122.411761,37.960497
-122.408383,37.957544
-122.399832,37.956009
-122.367582,37.978168
-122.361905,37.989991
-122.363001,37.994375
-122.366928,37.998458
-122.368891,38.007948
-122.367909,38.012530
-122.363655,38.014166
-122.359493,38.009941
-122.340093,38.003694
-122.331912,38.005330
-122.321112,38.012857
-122.315549,38.013511
-122.300823,38.010893
-122.283478,38.022674
-122.262861,38.044600
-122.262861,38.051473
-122.273006,38.074380
-122.282824,38.082889
-122.301804,38.105142
-122.314567,38.115287
-122.366273,38.141467
-122.396380,38.149976
-122.403580,38.150630
-122.409798,38.136231
-122.439577,38.116923
-122.450377,38.116269
-122.454958,38.118887
-122.484411,38.114960
-122.489974,38.112014
-122.491283,38.108087
-122.489974,38.096961
-122.486702,38.090088
-122.483757,38.071762
-122.492265,38.056381
-122.499465,38.032165
-122.497828,38.019402
-122.494556,38.015148
-122.481466,38.007621
-122.462812,38.003367
-122.452995,37.996167
-122.448413,37.988313
-122.448413,37.984713
-122.456595,37.978823
-122.462485,37.981441
-122.471975,37.981768
-122.488665,37.966714
-122.490302,37.964751
-122.490302,37.959188
-122.487684,37.948716
-122.480484,37.945443
-122.479175,37.941516
-122.485720,37.937589
-122.499465,37.939225
-122.503064,37.936607
-122.503064,37.928753
-122.493574,37.921881
-122.486375,37.921881
-122.478193,37.918608
-122.471975,37.910427
-122.472303,37.902573
-122.458558,37.894064
-122.448413,37.893410
-122.439250,37.883920
-122.438268,37.880974
-122.450050,37.871157
-122.462158,37.868866
-122.474266,37.874429
-122.480811,37.873448
-122.483429,37.868866
-122.483102,37.863957
-122.476473,37.832513
-122.479151,37.825428
-122.483483,37.826728
-122.505383,37.822128
-122.523585,37.824828
-122.529452,37.814890
-122.537285,37.830328
-122.548986,37.836227
-122.561487,37.851827
-122.584289,37.859227
-122.601290,37.875126
-122.627113,37.886080
-122.639977,37.897349
-122.656519,37.904519
-122.678474,37.906604
-122.682171,37.906450
-122.693569,37.901171
-122.702640,37.893820
-122.727297,37.904626
-122.732898,37.920225
-122.736898,37.925825
-122.754606,37.935527
-122.766138,37.938004
-122.783244,37.951334
-122.791739,37.969422
-122.797405,37.976657
-122.821383,37.996735
-122.856573,38.016717
-122.882114,38.025273
-122.939711,38.031908
-122.956811,38.028720
-122.972378,38.020247
-122.981776,38.009119
-122.982386,38.004274
-122.980147,38.000831
-122.976764,37.995680
-122.974390,37.992429
-123.024066,37.994878
-123.020562,37.999544
-123.016303,38.001691
-123.011533,38.003438
-122.992420,38.041758
-122.960889,38.112962
-122.952086,38.138562
-122.949074,38.154060
-122.949626,38.164041
-122.953629,38.175670
-122.965408,38.187113
-122.966370,38.198514
-122.968112,38.202428
-122.991953,38.233185
-122.993959,38.237602
-122.993235,38.239686
-122.987149,38.237538
-122.968569,38.242879
-122.967203,38.250691
-122.977082,38.267902
-122.986319,38.273164
-122.994603,38.283096
-122.997106,38.289458
-123.004122,38.297012
-123.024333,38.310573
-123.038742,38.313576
-123.051061,38.310693
-123.053476,38.305722
-123.052021,38.302246
-123.053504,38.299385
-123.058239,38.298355
-123.063671,38.302178
-123.074684,38.322574
-123.068437,38.335210
-123.068265,38.359865
-123.085572,38.390525
-123.103706,38.415541
-123.122379,38.437314
-123.128825,38.450418
-123.145325,38.459422
-123.166428,38.474947
-123.202277,38.494314
-123.249797,38.511045
-123.287156,38.540223
-123.297151,38.543452
-123.331899,38.565542
-123.343338,38.590008
-123.349612,38.596805
-123.371876,38.607235
-123.379303,38.621953
-123.398166,38.647044
-123.403010,38.649449
-123.405663,38.656729
-123.432720,38.687131
-123.441774,38.699744
-123.461291,38.717001
-123.490021,38.732213
-123.514784,38.741966
-123.525152,38.753801
-123.533535,38.768408
-123.541837,38.776764
-123.571987,38.798189
-123.579856,38.802835
-123.586380,38.802857
-123.600221,38.814115
-123.601569,38.818990
-123.605317,38.822765
-123.638637,38.843865
-123.642676,38.844005
-123.647387,38.845472
-123.652212,38.854582
-123.654696,38.865638
-123.659846,38.872529
-123.688099,38.893594
-123.710540,38.913230
-123.725367,38.917438
-123.727630,38.929500
-123.726315,38.936367
-123.738886,38.954120
-123.732892,38.954994
-123.729053,38.956667
-123.721347,38.963879
-123.711149,38.977316
-123.696900,39.004401
-123.690740,39.021293
-123.690095,39.031157
-123.693969,39.057363
-123.713392,39.108422
-123.721505,39.125327
-123.735936,39.139644
-123.737913,39.143442
-123.742221,39.164885
-123.761010,39.191595
-123.765891,39.193657
-123.774998,39.212083
-123.777368,39.237214
-123.787893,39.264327
-123.798991,39.271355
-123.803848,39.278771
-123.801757,39.283530
-123.803081,39.291747
-123.811387,39.312825
-123.808772,39.324368
-123.817369,39.338800
-123.822085,39.343857
-123.825331,39.360814
-123.826306,39.368710
-123.822325,39.379987
-123.821887,39.406809
-123.814690,39.446538
-123.795639,39.492215
-123.784170,39.509419
-123.778521,39.521478
-123.766475,39.552803
-123.767210,39.559852
-123.787417,39.604552
-123.783540,39.609517
-123.782322,39.621486
-123.786360,39.659932
-123.792659,39.684122
-123.808208,39.710715
-123.824744,39.718128
-123.829545,39.723071
-123.831599,39.730629
-123.835092,39.738768
-123.838089,39.752409
-123.837150,39.776232
-123.839797,39.795637
-123.851714,39.832041
-123.853764,39.834100
-123.881458,39.845422
-123.907664,39.863028
-123.915142,39.875313
-123.915853,39.881114
-123.930047,39.909697
-123.954952,39.922373
-123.962655,39.937635
-123.980031,39.962458
-123.995860,39.973045
-124.035904,40.013319
-124.056408,40.024305
-124.065069,40.024785
-124.068908,40.021307
-124.072509,40.022657
-124.079983,40.029773
-124.080709,40.066110
-124.087086,40.078442
-124.110549,40.103765
-124.139952,40.116350
-124.170767,40.124207
-124.187874,40.130542
-124.214895,40.160902
-124.231095,40.171581
-124.258405,40.184277
-124.296497,40.208816
-124.320912,40.226617
-124.327691,40.237370
-124.343070,40.243979
-124.352715,40.250453
-124.363414,40.260974
-124.363634,40.276212
-124.347853,40.314634
-124.353124,40.331425
-124.356595,40.335016
-124.362796,40.350046
-124.365357,40.374855
-124.373599,40.392923
-124.379082,40.398828
-124.391496,40.407047
-124.402623,40.422105
-124.409591,40.438076
-124.408601,40.443201
-124.396642,40.462119
-124.384940,40.489820
-124.383224,40.499852
-124.387023,40.504954
-124.382816,40.519000
-124.379096,40.522865
-124.363545,40.548698
-124.329404,40.616430
-124.315141,40.639526
-124.312558,40.641333
-124.289119,40.679630
-124.248406,40.735166
-124.228244,40.769390
-124.201921,40.805111
-124.176715,40.843618
-124.158322,40.876069
-124.137066,40.925732
-124.118147,40.989263
-124.112165,41.028173
-124.125448,41.048504
-124.132946,41.052482
-124.138217,41.054342
-124.142867,41.054032
-124.147216,41.052884
-124.148939,41.051467
-124.151266,41.051101
-124.153622,41.053550
-124.154028,41.059923
-124.154513,41.087159
-124.160556,41.099011
-124.159065,41.121957
-124.165414,41.129822
-124.163988,41.138675
-124.158539,41.143021
-124.149674,41.140845
-124.143800,41.144686
-124.122677,41.189726
-124.106986,41.229678
-124.106389,41.240682
-124.092284,41.287695
-124.079015,41.347135
-124.072294,41.374844
-124.063076,41.439579
-124.066057,41.470258
-124.075917,41.501757
-124.081427,41.511228
-124.081987,41.547761
-124.092404,41.553615
-124.101123,41.569192
-124.101403,41.578524
-124.097385,41.585251
-124.105100,41.594315
-124.100961,41.602499
-124.114413,41.616768
-124.116037,41.628849
-124.120225,41.640354
-124.135552,41.657307
-124.139354,41.671652
-124.138373,41.678881
-124.143479,41.709284
-124.147412,41.717955
-124.154246,41.728801
-124.164716,41.740126
-124.177390,41.745756
-124.185363,41.739351
-124.191040,41.736079
-124.194953,41.736778
-124.203843,41.747035
-124.239720,41.770800
-124.242288,41.772034
-124.248704,41.771459
-124.255994,41.783014
-124.245027,41.792300
-124.230678,41.818681
-124.219592,41.846432
-124.208439,41.888192
-124.203402,41.940964
-124.204948,41.983441
-124.211605,41.998460
-124.126194,41.996992
-124.100921,41.996956
-124.100216,41.996842
-124.087827,41.996891
-124.086661,41.996869
-124.001188,41.996146
-123.834208,41.996116
-123.821472,41.995473
-123.813992,41.995096
-123.789295,41.996111
-123.728156,41.997007
-123.656998,41.995137
-123.624554,41.999837
-123.552560,42.000246
-123.525245,42.001047
-123.501997,42.000527
-123.498896,42.000474
-123.498830,42.000525
-123.434770,42.001641
-123.381776,41.999268
-123.347562,41.999108
